VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
0, 0,  0.51221,  4.16406,  0.18884,  1.00,  0.9685, -0.19685, -0.16535,  0.00,  0.51373,  0.21176,  0.9098,  0.5451,  0.99658,  0.71875,  0.25537,  0.96338, ---, ---, ---, ---
1, 1,  2.23242,  3.95117, -0.02635,  1.00,  0.98425, -0.10236, -0.16535,  0.00,  0.51373,  0.21176,  0.9098,  0.04706,  0.00964,  0.27246,  0.29272,  0.28687, ---, ---, ---, ---
2, 2,  1.44141,  4.72266,  0.55078,  1.00,  0.99213,  0.05512,  0.12598,  0.00,  0.51373,  0.21176,  0.9098,  0.40784,  0.3064,  1.00293,  0.25537,  0.96338, ---, ---, ---, ---
3, 3,  1.42285,  3.26758,  0.53613,  1.00,  0.94488, -0.31496,  0.12598,  0.00,  0.58039,  0.74902,  0.92549,  0.71765,  1.04785,  0.68164,  0.95996,  0.10663, ---, ---, ---, ---
4, 4,  2.42969,  3.92188, -0.04199,  1.00,  0.98425, -0.10236, -0.16535,  0.00,  0.58431,  0.92157,  0.75686,  0.15686,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
5, 5,  0.33887,  4.18359,  0.20532,  1.00,  0.88189, -0.19685, -0.43307,  0.00,  0.58431,  0.92157,  0.75686,  0.63922,  0.30396,  1.00586,  0.25537,  0.96338, ---, ---, ---, ---
6, 6,  1.42969,  4.11328, -0.89795,  1.00,  0.86614, -0.08661, -0.48819,  0.00,  0.56471,  0.99608,  0.53333,  0.5451,  0.01697,  0.25366,  0.95996,  0.10663, ---, ---, ---, ---
7, 5,  0.33887,  4.18359,  0.20532,  1.00,  0.88189, -0.19685, -0.43307,  0.00,  0.58431,  0.92157,  0.75686,  0.63922,  0.30396,  1.00586,  0.25537,  0.96338, ---, ---, ---, ---
8, 4,  2.42969,  3.92188, -0.04199,  1.00,  0.98425, -0.10236, -0.16535,  0.00,  0.58431,  0.92157,  0.75686,  0.15686,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
9, 7,  2.625,  4.47266,  0.79492,  1.00,  0.99213, -0.05512,  0.13386,  0.00,  0.49804,  0.91765,  0.22353,  0.48627,  1.04785,  0.68164,  3.98047,  0.19421, ---, ---, ---, ---
10, 8,  3.875,  4.05859,  0.16467,  1.00,  0.99213, -0.07874, -0.11811,  0.00,  0.52941,  0.7451,  0.06275,  0.15686,  0.30396,  1.00586,  3.98047,  0.19421, ---, ---, ---, ---
11, 9,  1.76953,  3.91016, -0.05908,  1.00,  0.9685, -0.19685, -0.17323,  0.00,  0.52941,  0.7451,  0.06275,  0.63922,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
12, 10,  2.74414,  3.00391,  0.01505,  1.00,  0.94488, -0.30709, -0.14173,  0.00,  0.55294,  0.51373,  0.00392,  0.71765,  0.01697,  0.25366,  0.95996,  0.10663, ---, ---, ---, ---
13, 9,  1.76953,  3.91016, -0.05908,  1.00,  0.9685, -0.19685, -0.17323,  0.00,  0.52941,  0.7451,  0.06275,  0.63922,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
14, 8,  3.875,  4.05859,  0.16467,  1.00,  0.99213, -0.07874, -0.11811,  0.00,  0.52941,  0.7451,  0.06275,  0.15686,  0.30396,  1.00586,  3.98047,  0.19421, ---, ---, ---, ---
15, 11,  3.70117,  4.05078,  0.14734,  1.00,  0.99213, -0.08661, -0.12598,  0.00,  0.43922,  0.92157,  0.76471,  0.04706,  0.99658,  0.71875,  3.98047,  0.19421, ---, ---, ---, ---
16, 12,  2.94531,  4.42578, -0.62695,  1.00,  0.91339, -0.05512, -0.40157,  0.00,  0.43922,  0.92157,  0.76471,  0.42353,  0.3064,  1.00293,  0.29272,  0.28687, ---, ---, ---, ---
17, 13,  1.96875,  3.91602, -0.04126,  1.00,  0.9685, -0.18898, -0.16535,  0.00,  0.43922,  0.92157,  0.76471,  0.52941,  0.00964,  0.27246,  0.95996,  0.10663, ---, ---, ---, ---
18, 14,  1.27734,  4.0625,  1.2998,  1.00,  0.88976, -0.09449,  0.44094,  0.00,  0.6902,  0.05098,  0.60392,  0.71765,  0.99658,  0.71875,  0.25537,  0.96338, ---, ---, ---, ---
19, 15,  2.15234,  4.13281, -0.02679,  1.00,  0.98425, -0.08661, -0.16535,  0.00,  0.6902,  0.05098,  0.60392,  0.03137,  0.00964,  0.27246,  0.95996,  0.10663, ---, ---, ---, ---
20, 16,  2.23047,  4.41797,  1.07129,  1.00,  0.98425, -0.06299,  0.16535,  0.00,  0.6902,  0.05098,  0.60392,  0.40784,  0.3064,  1.00293,  0.95996,  0.10663, ---, ---, ---, ---
21, 17,  1.79785,  3.27539,  0.55029,  1.00,  0.94488, -0.30709,  0.11811,  0.00,  0.91373,  0.51373,  0.77647,  0.70196,  1.04785,  0.68164,  0.95996,  0.10663, ---, ---, ---, ---
22, 18,  2.25781,  4.13281, -0.17603,  1.00,  0.97638, -0.08661, -0.1811,  0.00,  0.85882,  0.74118,  0.74902,  0.15686,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
23, 19,  1.18652,  4.0625,  1.43164,  1.00,  0.88189, -0.09449,  0.45669,  0.00,  0.85882,  0.74118,  0.74902,  0.57647,  0.30396,  1.00586,  0.25537,  0.96338, ---, ---, ---, ---
24, 20,  1.1748,  4.58984,  0.11877,  1.00,  0.98425, -0.05512, -0.16535,  0.00,  0.72157,  0.91765,  0.66667,  0.4549,  0.01697,  0.25366,  0.25537,  0.96338, ---, ---, ---, ---
25, 19,  1.18652,  4.0625,  1.43164,  1.00,  0.88189, -0.09449,  0.45669,  0.00,  0.85882,  0.74118,  0.74902,  0.57647,  0.30396,  1.00586,  0.25537,  0.96338, ---, ---, ---, ---
26, 18,  2.25781,  4.13281, -0.17603,  1.00,  0.97638, -0.08661, -0.1811,  0.00,  0.85882,  0.74118,  0.74902,  0.15686,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
27, 21,  5.0625,  4.42188,  0.5791,  1.00,  1.00, -0.04724,  0.07087,  0.00,  0.95686,  0.32941,  0.38431,  0.4549,  0.99658,  0.71875,  3.98047,  0.19421, ---, ---, ---, ---
28, 22,  4.57422,  4.19141, -1.0127,  1.00,  0.9685, -0.06299, -0.22835,  0.00,  0.95686,  0.32941,  0.38431,  0.09412,  0.00964,  0.27246,  0.95996,  0.10663, ---, ---, ---, ---
29, 23,  5.06641,  5.04688, -0.32837,  1.00,  0.98425,  0.05512, -0.14961,  0.00,  0.95686,  0.32941,  0.38431,  0.60784,  0.3064,  1.00293,  3.98047,  0.19421, ---, ---, ---, ---
30, 24,  5.41797,  3.69336, -0.40137,  1.00,  0.98425, -0.10236, -0.14961,  0.00,  0.81961,  0.8549,  0.35294,  0.4549,  1.04785,  0.68164,  3.98047,  0.19421, ---, ---, ---, ---
31, 25,  4.52734,  4.16406, -1.19727,  1.00,  0.92126, -0.07087, -0.37795,  0.00,  0.61961,  0.97255,  0.39608,  0.52941,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
32, 26,  5.10547,  4.44922,  0.74072,  1.00,  0.99213, -0.03937,  0.08661,  0.00,  0.61961,  0.97255,  0.39608,  0.71765,  0.30396,  1.00586,  3.98047,  0.19421, ---, ---, ---, ---
33, 27,  3.9043,  4.10938, -0.08032,  1.00,  0.98425, -0.07874, -0.14173,  0.00,  0.38824,  0.98431,  0.46275,  0.57647,  0.01697,  0.25366,  3.98047,  0.19421, ---, ---, ---, ---
34, 26,  5.10547,  4.44922,  0.74072,  1.00,  0.99213, -0.03937,  0.08661,  0.00,  0.61961,  0.97255,  0.39608,  0.71765,  0.30396,  1.00586,  3.98047,  0.19421, ---, ---, ---, ---
35, 25,  4.52734,  4.16406, -1.19727,  1.00,  0.92126, -0.07087, -0.37795,  0.00,  0.61961,  0.97255,  0.39608,  0.52941,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
36, 28,  5.18359,  4.53125, -1.64648,  1.00,  0.92126, -0.0315, -0.3937,  0.00,  0.32549,  0.96471,  0.56863,  0.84314,  1.04785,  0.68164,  0.95996,  0.10663, ---, ---, ---, ---
37, 29,  4.14844,  4.27734, -2.57031,  1.00,  0.85827, -0.05512, -0.51181,  0.00,  0.13333,  0.82353,  0.60,  0.70196,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
38, 30,  4.58984,  4.14844, -0.56641,  1.00,  0.98425, -0.07087, -0.1811,  0.00,  0.13333,  0.82353,  0.60,  0.57647,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
39, 31,  4.17969,  3.28711, -1.43457,  1.00,  0.88976, -0.19685, -0.40945,  0.00,  0.02745,  0.61176,  0.61176,  0.78039,  0.01697,  0.25366,  0.95996,  0.10663, ---, ---, ---, ---
40, 30,  4.58984,  4.14844, -0.56641,  1.00,  0.98425, -0.07087, -0.1811,  0.00,  0.13333,  0.82353,  0.60,  0.57647,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
41, 29,  4.14844,  4.27734, -2.57031,  1.00,  0.85827, -0.05512, -0.51181,  0.00,  0.13333,  0.82353,  0.60,  0.70196,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
42, 32,  4.18359,  4.26953, -2.4043,  1.00,  0.86614, -0.05512, -0.49606,  0.00,  0.84314,  0.85882,  0.45098,  0.07843,  0.99658,  0.71875,  0.29272,  0.28687, ---, ---, ---, ---
43, 33,  3.80078,  4.76563, -1.48926,  1.00,  0.89764,  0.03937, -0.43307,  0.00,  0.84314,  0.85882,  0.45098,  0.43922,  0.3064,  1.00293,  0.29272,  0.28687, ---, ---, ---, ---
44, 34,  4.54297,  4.15234, -0.75488,  1.00,  0.97638, -0.07087, -0.20472,  0.00,  0.84314,  0.85882,  0.45098,  0.01569,  0.00964,  0.27246,  0.95996,  0.10663, ---, ---, ---, ---
45, 35,  6.25781,  3.96484, -0.69287,  1.00,  0.98425, -0.07874, -0.16535,  0.00,  0.40784,  0.04314,  0.32157,  0.60784,  0.99658,  0.71875,  0.95996,  0.10663, ---, ---, ---, ---
46, 36,  4.80859,  4.37109, -0.9873,  1.00,  0.97638, -0.04724, -0.22047,  0.00,  0.40784,  0.04314,  0.32157,  0.51373,  0.00964,  0.27246,  0.95996,  0.10663, ---, ---, ---, ---
47, 37,  5.78516,  4.36719, -1.48438,  1.00,  0.9685, -0.03937, -0.25197,  0.00,  0.40784,  0.04314,  0.32157,  0.98431,  0.3064,  1.00293,  0.95996,  0.10663, ---, ---, ---, ---
48, 38,  5.23438,  3.42383, -0.81348,  1.00,  0.9685, -0.17323, -0.19685,  0.00,  0.58824,  0.44706,  0.01176,  0.82745,  1.04785,  0.68164,  0.95996,  0.10663, ---, ---, ---, ---
49, 39,  4.64063,  4.41016, -1.02539,  1.00,  0.97638, -0.04724, -0.22835,  0.00,  0.63922,  0.67451,  0.0549,  0.51373,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
50, 40,  6.40625,  3.92773, -0.66016,  1.00,  0.98425, -0.07874, -0.16535,  0.00,  0.63922,  0.67451,  0.0549,  0.93725,  0.30396,  1.00586,  3.98047,  0.19421, ---, ---, ---, ---
51, 41,  5.41016,  4.74609, -0.21008,  1.00,  0.99213,  0.0315, -0.13386,  0.00,  0.66275,  0.86275,  0.19608,  0.79608,  0.01697,  0.25366,  3.98047,  0.19421, ---, ---, ---, ---
52, 40,  6.40625,  3.92773, -0.66016,  1.00,  0.98425, -0.07874, -0.16535,  0.00,  0.63922,  0.67451,  0.0549,  0.93725,  0.30396,  1.00586,  3.98047,  0.19421, ---, ---, ---, ---
53, 39,  4.64063,  4.41016, -1.02539,  1.00,  0.97638, -0.04724, -0.22835,  0.00,  0.63922,  0.67451,  0.0549,  0.51373,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
54, 42,  2.21484,  3.85352,  0.89697,  1.00,  0.9685, -0.18898,  0.14961,  0.00,  0.71765,  0.26667,  0.88627,  0.56078,  0.99658,  0.71875,  0.95996,  0.10663, ---, ---, ---, ---
55, 43,  3.57813,  3.55078, -0.05551,  1.00,  0.9685, -0.18898, -0.14173,  0.00,  0.71765,  0.26667,  0.88627,  0.03137,  0.00964,  0.27246,  3.98047,  0.19421, ---, ---, ---, ---
56, 44,  3.1582,  4.39844,  0.6958,  1.00,  0.99213, -0.05512,  0.11811,  0.00,  0.71765,  0.26667,  0.88627,  0.32941,  0.3064,  1.00293,  3.98047,  0.19421, ---, ---, ---, ---
57, 45,  3.16992,  3.00,  0.88232,  1.00,  0.96063, -0.24409,  0.13386,  0.00,  0.76863,  0.80,  0.79608,  0.47059,  1.04785,  0.68164,  3.98047,  0.19421, ---, ---, ---, ---
58, 46,  3.74023,  3.51367, -0.15674,  1.00,  0.9685, -0.18898, -0.14961,  0.00,  0.68627,  0.9451,  0.62745,  0.18824,  0.75195,  0.01089,  3.98047,  0.19421, ---, ---, ---, ---
59, 47,  2.07422,  3.88477,  0.98877,  1.00,  0.9685, -0.18898,  0.15748,  0.00,  0.68627,  0.9451,  0.62745,  0.6549,  0.30396,  1.00586,  0.95996,  0.10663, ---, ---, ---, ---
60, 48,  2.48633,  3.63086, -0.43579,  1.00,  0.96063, -0.20472, -0.19685,  0.00,  0.56078,  0.99216,  0.43137,  0.5451,  0.01697,  0.25366,  0.29272,  0.28687, ---, ---, ---, ---
61, 47,  2.07422,  3.88477,  0.98877,  1.00,  0.9685, -0.18898,  0.15748,  0.00,  0.68627,  0.9451,  0.62745,  0.6549,  0.30396,  1.00586,  0.95996,  0.10663, ---, ---, ---, ---
62, 46,  3.74023,  3.51367, -0.15674,  1.00,  0.9685, -0.18898, -0.14961,  0.00,  0.68627,  0.9451,  0.62745,  0.18824,  0.75195,  0.01089,  3.98047,  0.19421, ---, ---, ---, ---
63, 49,  4.34375,  4.19531,  0.09564,  1.00,  0.99213, -0.07087, -0.11811,  0.00,  0.29412,  0.84706,  0.20392,  0.51373,  1.04785,  0.68164,  3.98047,  0.19421, ---, ---, ---, ---
64, 50,  4.84766,  3.5293, -1.03809,  1.00,  0.96063, -0.16535, -0.22047,  0.00,  0.21569,  0.63922,  0.11373,  0.23529,  0.30396,  1.00586,  0.95996,  0.10663, ---, ---, ---, ---
65, 51,  3.20898,  3.59375,  0.1886,  1.00,  0.97638, -0.19685, -0.12598,  0.00,  0.21569,  0.63922,  0.11373,  0.60784,  0.75195,  0.01089,  3.98047,  0.19421, ---, ---, ---, ---
66, 52,  3.99805,  2.64648, -0.17224,  1.00,  0.94488, -0.29921, -0.14173,  0.00,  0.20392,  0.40,  0.1098,  0.85882,  0.01697,  0.25366,  3.98047,  0.19421, ---, ---, ---, ---
67, 51,  3.20898,  3.59375,  0.1886,  1.00,  0.97638, -0.19685, -0.12598,  0.00,  0.21569,  0.63922,  0.11373,  0.60784,  0.75195,  0.01089,  3.98047,  0.19421, ---, ---, ---, ---
68, 50,  4.84766,  3.5293, -1.03809,  1.00,  0.96063, -0.16535, -0.22047,  0.00,  0.21569,  0.63922,  0.11373,  0.23529,  0.30396,  1.00586,  0.95996,  0.10663, ---, ---, ---, ---
69, 53,  4.71484,  3.53711, -0.93652,  1.00,  0.96063, -0.16535, -0.2126,  0.00,  0.60784,  0.97255,  0.62745,  0.04706,  0.99658,  0.71875,  0.95996,  0.10663, ---, ---, ---, ---
70, 54,  3.6543,  3.82031, -1.07227,  1.00,  0.90551, -0.10236, -0.40157,  0.00,  0.60784,  0.97255,  0.62745,  0.48627,  0.3064,  1.00293,  0.95996,  0.10663, ---, ---, ---, ---
71, 55,  3.36328,  3.57813,  0.07196,  1.00,  0.9685, -0.18898, -0.13386,  0.00,  0.60784,  0.97255,  0.62745,  0.50196,  0.00964,  0.27246,  3.98047,  0.19421, ---, ---, ---, ---
72, 56,  3.78125,  2.73242,  1.48926,  1.00,  0.95276, -0.25197,  0.1811,  0.00,  0.80,  0.18824,  0.25098,  0.73333,  0.99658,  0.71875,  3.98047,  0.19421, ---, ---, ---, ---
73, 57,  3.58398,  3.55469,  0.20911,  1.00,  0.97638, -0.18898, -0.11811,  0.00,  0.80,  0.18824,  0.25098,  0.21961,  0.00964,  0.27246,  3.98047,  0.19421, ---, ---, ---, ---
74, 58,  4.25391,  3.51563,  1.07422,  1.00,  0.97638, -0.1811,  0.13386,  0.00,  0.80,  0.18824,  0.25098,  0.32941,  0.3064,  1.00293,  3.98047,  0.19421, ---, ---, ---, ---
75, 59,  3.85156,  2.54492,  0.34424,  1.00,  0.94488, -0.30709, -0.09449,  0.00,  0.98431,  0.62745,  0.5098,  0.78039,  1.04785,  0.68164,  3.98047,  0.19421, ---, ---, ---, ---
76, 60,  3.56836,  3.64453,  0.0585,  1.00,  0.97638, -0.1811, -0.13386,  0.00,  0.87451,  0.80,  0.63529,  0.21961,  0.75195,  0.01089,  3.98047,  0.19421, ---, ---, ---, ---
77, 61,  3.79688,  2.65234,  1.62012,  1.00,  0.93701, -0.29921,  0.19685,  0.00,  0.87451,  0.80,  0.63529,  0.85882,  0.30396,  1.00586,  3.98047,  0.19421, ---, ---, ---, ---
78, 62,  2.87891,  3.43359,  0.97949,  1.00,  0.9685, -0.2126,  0.14961,  0.00,  0.68235,  0.90588,  0.72941,  0.63922,  0.01697,  0.25366,  3.98047,  0.19421, ---, ---, ---, ---
79, 61,  3.79688,  2.65234,  1.62012,  1.00,  0.93701, -0.29921,  0.19685,  0.00,  0.87451,  0.80,  0.63529,  0.85882,  0.30396,  1.00586,  3.98047,  0.19421, ---, ---, ---, ---
80, 60,  3.56836,  3.64453,  0.0585,  1.00,  0.97638, -0.1811, -0.13386,  0.00,  0.87451,  0.80,  0.63529,  0.21961,  0.75195,  0.01089,  3.98047,  0.19421, ---, ---, ---, ---
81, 63,  5.02734,  4.34766, -0.82471,  1.00,  0.97638, -0.04724, -0.20472,  0.00,  0.66667,  0.12157,  0.21961,  0.06275,  0.99658,  0.71875,  0.95996,  0.10663, ---, ---, ---, ---
82, 64,  3.49609,  4.21484, -1.56055,  1.00,  0.88976, -0.07087, -0.45669,  0.00,  0.66667,  0.12157,  0.21961,  0.43922,  0.00964,  0.27246,  0.29272,  0.28687, ---, ---, ---, ---
83, 65,  4.55078,  4.80078, -1.72754,  1.00,  0.90551,  0.03937, -0.4252,  0.00,  0.66667,  0.12157,  0.21961,  0.57647,  0.3064,  1.00293,  0.95996,  0.10663, ---, ---, ---, ---
84, 66,  4.35156,  3.42578, -1.42285,  1.00,  0.89764, -0.1811, -0.40157,  0.00,  0.70196,  0.63922,  0.06275,  0.32941,  1.04785,  0.68164,  0.95996,  0.10663, ---, ---, ---, ---
85, 67,  3.32422,  4.19531, -1.65137,  1.00,  0.88189, -0.07087, -0.46457,  0.00,  0.63137,  0.84314,  0.16078,  0.50196,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
86, 68,  5.17969,  4.36328, -0.74707,  1.00,  0.98425, -0.04724, -0.18898,  0.00,  0.63137,  0.84314,  0.16078,  0.15686,  0.30396,  1.00586,  0.95996,  0.10663, ---, ---, ---, ---
87, 69,  3.70508,  4.57031, -0.46802,  1.00,  0.98425, -0.03937, -0.18898,  0.00,  0.53725,  0.97255,  0.33725,  0.43922,  0.01697,  0.25366,  0.95996,  0.10663, ---, ---, ---, ---
88, 68,  5.17969,  4.36328, -0.74707,  1.00,  0.98425, -0.04724, -0.18898,  0.00,  0.63137,  0.84314,  0.16078,  0.15686,  0.30396,  1.00586,  0.95996,  0.10663, ---, ---, ---, ---
89, 67,  3.32422,  4.19531, -1.65137,  1.00,  0.88189, -0.07087, -0.46457,  0.00,  0.63137,  0.84314,  0.16078,  0.50196,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
90, 70,  3.9707,  4.06641, -3.1875,  1.00,  0.74803, -0.07087, -0.66142,  0.00,  0.06667,  0.25098,  0.47843,  0.5451,  0.99658,  0.71875,  0.29272,  0.28687, ---, ---, ---, ---
91, 71,  3.6543,  4.49609, -1.72754,  1.00,  0.88976, -0.03937, -0.46457,  0.00,  0.06667,  0.25098,  0.47843,  0.73333,  0.00964,  0.27246,  0.29272,  0.28687, ---, ---, ---, ---
92, 72,  3.49219,  4.85938, -2.76367,  1.00,  0.74803,  0.04724, -0.66929,  0.00,  0.06667,  0.25098,  0.47843,  0.87451,  0.3064,  1.00293,  0.29272,  0.28687, ---, ---, ---, ---
93, 73,  3.30859,  3.66406, -2.30078,  1.00,  0.75591, -0.11024, -0.64567,  0.00,  0.11373,  0.77255,  0.33333,  0.87451,  1.04785,  0.68164,  0.29272,  0.28687, ---, ---, ---, ---
94, 74,  3.60938,  4.54297, -1.56152,  1.00,  0.88976, -0.03937, -0.44882,  0.00,  0.29804,  0.92549,  0.32941,  0.71765,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
95, 75,  4.00781,  4.02344, -3.33398,  1.00,  0.74016, -0.07874, -0.66929,  0.00,  0.29804,  0.92549,  0.32941,  0.96863,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
96, 76,  4.625,  4.32813, -2.13477,  1.00,  0.88976, -0.04724, -0.45669,  0.00,  0.52549,  0.98039,  0.36471,  0.82745,  0.01697,  0.25366,  0.95996,  0.10663, ---, ---, ---, ---
97, 75,  4.00781,  4.02344, -3.33398,  1.00,  0.74016, -0.07874, -0.66929,  0.00,  0.29804,  0.92549,  0.32941,  0.96863,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
98, 74,  3.60938,  4.54297, -1.56152,  1.00,  0.88976, -0.03937, -0.44882,  0.00,  0.29804,  0.92549,  0.32941,  0.71765,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
99, 77,  4.87109,  4.68359, -0.66406,  1.00,  0.98425,  0.02362, -0.18898,  0.00,  0.68627,  0.14118,  0.20784,  0.47059,  0.99658,  0.71875,  0.95996,  0.10663, ---, ---, ---, ---
100, 78,  3.33594,  4.47266, -1.39746,  1.00,  0.88976, -0.04724, -0.44882,  0.00,  0.68627,  0.14118,  0.20784,  0.20392,  0.00964,  0.27246,  0.29272,  0.28687, ---, ---, ---, ---
101, 79,  4.35547,  5.13672, -1.55469,  1.00,  0.90551,  0.06299, -0.41732,  0.00,  0.68627,  0.14118,  0.20784,  0.6549,  0.3064,  1.00293,  0.95996,  0.10663, ---, ---, ---, ---
102, 80,  4.24609,  3.73242, -1.29102,  1.00,  0.91339, -0.10236, -0.40157,  0.00,  0.68627,  0.66275,  0.06667,  0.26667,  1.04785,  0.68164,  0.95996,  0.10663, ---, ---, ---, ---
103, 81,  3.16211,  4.44531, -1.48828,  1.00,  0.88189, -0.04724, -0.46457,  0.00,  0.60784,  0.86275,  0.17255,  0.26667,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
104, 82,  5.02344,  4.70703, -0.58594,  1.00,  0.98425,  0.0315, -0.1811,  0.00,  0.60784,  0.86275,  0.17255,  0.60784,  0.30396,  1.00586,  0.95996,  0.10663, ---, ---, ---, ---
105, 83,  3.53125,  4.80859, -0.28784,  1.00,  0.98425,  0.04724, -0.17323,  0.00,  0.50588,  0.97647,  0.35294,  0.57647,  0.01697,  0.25366,  0.95996,  0.10663, ---, ---, ---, ---
106, 82,  5.02344,  4.70703, -0.58594,  1.00,  0.98425,  0.0315, -0.1811,  0.00,  0.60784,  0.86275,  0.17255,  0.60784,  0.30396,  1.00586,  0.95996,  0.10663, ---, ---, ---, ---
107, 81,  3.16211,  4.44531, -1.48828,  1.00,  0.88189, -0.04724, -0.46457,  0.00,  0.60784,  0.86275,  0.17255,  0.26667,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
108, 84,  3.70703,  4.94922, -2.36914,  1.00,  0.85827,  0.05512, -0.51181,  0.00,  0.37255,  0.95686,  0.66275,  0.4549,  1.04785,  0.68164,  0.29272,  0.28687, ---, ---, ---, ---
109, 85,  2.36523,  4.69141, -2.70898,  1.00,  0.69291,  0.0315, -0.72441,  0.00,  0.21961,  0.81176,  0.77647,  0.68627,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
110, 86,  3.69141,  4.51172, -1.1582,  1.00,  0.91339, -0.03937, -0.40945,  0.00,  0.21961,  0.81176,  0.77647,  0.40784,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
111, 87,  2.93359,  3.67383, -1.7666,  1.00,  0.85039, -0.1811, -0.48819,  0.00,  0.13333,  0.59608,  0.82353,  0.70196,  0.01697,  0.25366,  0.29272,  0.28687, ---, ---, ---, ---
112, 86,  3.69141,  4.51172, -1.1582,  1.00,  0.91339, -0.03937, -0.40945,  0.00,  0.21961,  0.81176,  0.77647,  0.40784,  0.75195,  0.01089,  0.95996,  0.10663, ---, ---, ---, ---
113, 85,  2.36523,  4.69141, -2.70898,  1.00,  0.69291,  0.0315, -0.72441,  0.00,  0.21961,  0.81176,  0.77647,  0.68627,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
114, 88,  2.47656,  4.67969, -2.58203,  1.00,  0.70079,  0.0315, -0.70866,  0.00,  0.77647,  0.87059,  0.3098,  0.23529,  0.99658,  0.71875,  0.29272,  0.28687, ---, ---, ---, ---
115, 89,  2.56055,  5.13281, -1.57617,  1.00,  0.86614,  0.07874, -0.49606,  0.00,  0.77647,  0.87059,  0.3098,  0.43922,  0.3064,  1.00293,  0.29272,  0.28687, ---, ---, ---, ---
116, 90,  3.5625,  4.52344, -1.30176,  1.00,  0.90551, -0.03937, -0.43307,  0.00,  0.77647,  0.87059,  0.3098,  0.04706,  0.00964,  0.27246,  0.95996,  0.10663, ---, ---, ---, ---
117, 91,  4.39844,  4.46094, -2.85547,  1.00,  0.85039, -0.03937, -0.51969,  0.00,  0.20,  0.1098,  0.41569,  0.56078,  0.99658,  0.71875,  0.29272,  0.28687, ---, ---, ---, ---
118, 92,  3.55664,  4.83594, -1.60449,  1.00,  0.88976,  0.04724, -0.45669,  0.00,  0.20,  0.1098,  0.41569,  0.6549,  0.00964,  0.27246,  0.29272,  0.28687, ---, ---, ---, ---
119, 93,  3.58398,  5.05078, -2.69141,  1.00,  0.74803,  0.06299, -0.65354,  0.00,  0.20,  0.1098,  0.41569,  0.81176,  0.3064,  1.00293,  0.29272,  0.28687, ---, ---, ---, ---
120, 94,  3.68555,  3.9043, -2.10352,  1.00,  0.86614, -0.09449, -0.48819,  0.00,  0.1098,  0.60,  0.20392,  0.78039,  1.04785,  0.68164,  0.29272,  0.28687, ---, ---, ---, ---
121, 95,  3.45508,  4.875, -1.46387,  1.00,  0.88976,  0.04724, -0.44882,  0.00,  0.22353,  0.80784,  0.21961,  0.71765,  0.75195,  0.01089,  0.29272,  0.28687, ---, ---, ---, ---
122, 96,  4.48438,  4.42578, -2.97852,  1.00,  0.85039, -0.03937, -0.52756,  0.00,  0.22353,  0.80784,  0.21961,  0.95294,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
123, 97,  4.59766,  5.00781, -1.73145,  1.00,  0.90551,  0.05512, -0.4252,  0.00,  0.40,  0.94902,  0.30196,  0.85882,  0.01697,  0.25366,  0.95996,  0.10663, ---, ---, ---, ---
